loan_amnt,term,int_rate,grade,emp_title,home_ownership,annual_inc,verification_status,dti,open_acc,revol_util,fico_range_high,loan_status,text
9975.0, 36 months,12.69,C,Payroll Admin/Accounts Payable/HR,RENT,42000.0,Source Verified,23.51,10.0,32.1,664.0,0,debt_consolidation - Debt consolidation
15000.0, 60 months,23.13,F,Account Services Representative,RENT,65000.0,Verified,11.93,8.0,51.8,679.0,0,debt_consolidation - Debt consolidation
20000.0, 60 months,19.53,D,Sr. Learning Consultant,MORTGAGE,65000.0,Verified,20.4,12.0,69.3,674.0,0,debt_consolidation - Debt consolidation
25000.0, 60 months,13.99,C,Manager,RENT,82000.0,Not Verified,17.87,14.0,73.7,679.0,0,credit_card - Credit card refinancing
11200.0, 60 months,18.25,D,,MORTGAGE,28000.0,Not Verified,7.84,3.0,23.4,784.0,0,other - Other
14000.0, 60 months,17.86,D,Treasurer,OWN,85000.0,Source Verified,9.52,11.0,87.3,684.0,0,debt_consolidation - Debt consolidation
15000.0, 60 months,15.61,D,Product Design Assistant,MORTGAGE,34000.0,Source Verified,21.43,8.0,65.3,684.0,0,debt_consolidation - Debt consolidation
26400.0, 60 months,11.53,B,Server,RENT,85000.0,Source Verified,17.75,8.0,101.8,709.0,0,debt_consolidation - Debt consolidation
10000.0, 36 months,16.29,D,,RENT,49356.1,Verified,21.78,8.0,42.3,704.0,0,debt_consolidation - Debt consolidation
17975.0, 36 months,16.55,D,Office cleaner ,RENT,60000.0,Source Verified,22.3,15.0,46.0,679.0,0,car - Car financing
7000.0, 36 months,7.89,A,Principal,MORTGAGE,112000.0,Source Verified,12.26,12.0,40.7,684.0,0,debt_consolidation - Debt consolidation
35000.0, 36 months,10.75,B,Quality Inspector,OWN,150000.0,Verified,15.32,10.0,86.0,709.0,0,debt_consolidation - Debt consolidation
36000.0, 60 months,10.99,B,Owner,MORTGAGE,350000.0,Source Verified,6.1,6.0,79.8,724.0,0,debt_consolidation - Debt consolidation
16800.0, 60 months,15.61,D,Field Supervisor,MORTGAGE,81000.0,Source Verified,23.47,34.0,45.9,699.0,0,debt_consolidation - Debt consolidation
35000.0, 36 months,17.99,D,Manager,MORTGAGE,136000.0,Source Verified,14.15,7.0,76.4,669.0,0,credit_card - Unknown
7000.0, 36 months,11.99,C,Funeral Director/Manager,MORTGAGE,54000.0,Verified,30.89,12.0,66.3,664.0,0,debt_consolidation - Debt consolidation
1000.0, 36 months,12.88,C,service clerk,RENT,14000.0,Source Verified,9.61,7.0,81.3,664.0,0,other - Other
12000.0, 60 months,11.47,B,,MORTGAGE,100000.0,Source Verified,13.2,10.0,48.2,674.0,0,debt_consolidation - Debt consolidation
3000.0, 36 months,11.99,B,Attorney,RENT,52000.0,Not Verified,16.94,9.0,47.1,694.0,0,debt_consolidation - Debt consolidation
4375.0, 36 months,13.67,C,,RENT,55384.68,Verified,38.86,24.0,38.9,664.0,0,debt_consolidation - Debt consolidation
11100.0, 36 months,14.46,C,Underwriter,MORTGAGE,60000.0,Not Verified,38.54,15.0,49.7,684.0,0,debt_consolidation - Debt consolidation
15000.0, 36 months,12.59,C,Office Manager,MORTGAGE,39500.0,Source Verified,16.26,15.0,65.9,689.0,0,credit_card - Credit card refinancing
25000.0, 60 months,8.18,B,,RENT,79821.0,Verified,22.3,9.0,61.8,719.0,0,debt_consolidation - Debt consolidation
17550.0, 60 months,18.84,E,warehouse manager,RENT,44000.0,Verified,31.66,18.0,62.7,669.0,0,debt_consolidation - Debt consolidation
15000.0, 36 months,10.99,B,Owner,RENT,350000.0,Source Verified,4.92,15.0,52.0,679.0,0,other - Other
18000.0, 60 months,12.59,C,sles manager,RENT,90000.0,Verified,8.29,7.0,51.9,694.0,0,debt_consolidation - Debt consolidation
24000.0, 60 months,18.25,E,Petty officer 2nd class,RENT,90000.0,Source Verified,11.68,7.0,11.6,754.0,0,debt_consolidation - Debt consolidation
14275.0, 60 months,13.99,C,"Assistant Director, Materials management",MORTGAGE,48250.0,Not Verified,22.69,8.0,22.4,699.0,0,credit_card - Credit card refinancing
30000.0, 36 months,8.19,A,Physicist,MORTGAGE,70000.0,Verified,12.13,17.0,36.6,729.0,0,debt_consolidation - Debt consolidation
6000.0, 36 months,11.99,C,License Analyst,OWN,46200.0,Verified,15.74,16.0,16.5,754.0,0,debt_consolidation - Debt consolidation
12600.0, 36 months,19.52,E,Carpenter,OWN,35000.0,Verified,31.34,5.0,97.8,699.0,0,debt_consolidation - Debt consolidation
4825.0, 36 months,11.44,B,forklift operator,OWN,30000.0,Verified,3.48,4.0,21.8,679.0,0,home_improvement - Home improvement
32000.0, 36 months,19.53,D,Owner,MORTGAGE,500000.0,Verified,11.4,15.0,74.3,674.0,0,small_business - Business
18375.0, 60 months,18.55,E,Sales rep.,MORTGAGE,62000.0,Source Verified,38.06,15.0,61.0,704.0,0,debt_consolidation - Debt consolidation
18825.0, 60 months,25.99,F,LEGAL ASSISTANT,MORTGAGE,37660.0,Verified,14.24,11.0,31.0,699.0,0,house - Home buying
13000.0, 36 months,12.29,C,legal Clerk II,MORTGAGE,43000.0,Verified,6.95,15.0,30.6,709.0,0,debt_consolidation - Debt consolidation
7475.0, 36 months,16.55,D,key holder,RENT,22000.0,Not Verified,20.92,14.0,20.9,679.0,0,debt_consolidation - Debt consolidation
15000.0, 60 months,15.61,D,Personal Banker,MORTGAGE,42000.0,Not Verified,9.04,7.0,39.0,664.0,0,debt_consolidation - Debt consolidation
28000.0, 60 months,15.41,D,laboratory technical coordinator,MORTGAGE,80000.0,Source Verified,17.36,26.0,22.0,719.0,0,debt_consolidation - Debt consolidation
10000.0, 36 months,13.99,C,Senior Associate,RENT,140000.0,Source Verified,24.03,31.0,57.3,674.0,0,debt_consolidation - Debt consolidation
15000.0, 60 months,16.99,D,Admissions Director,MORTGAGE,110000.0,Verified,12.12,9.0,99.0,684.0,0,other - Other
21825.0, 60 months,17.57,D,Resource Supervisor,RENT,115000.0,Source Verified,10.4,9.0,22.7,674.0,0,debt_consolidation - Debt consolidation
21275.0, 60 months,19.99,E,Project Manager ,MORTGAGE,55000.0,Source Verified,27.23,17.0,72.8,679.0,0,debt_consolidation - Debt consolidation
10000.0, 60 months,25.29,E,Laborer,RENT,43000.0,Verified,6.59,7.0,1.0,684.0,0,medical - Medical expenses
17250.0, 60 months,16.99,D,Building Engineer,RENT,48000.0,Verified,12.38,8.0,58.0,664.0,0,credit_card - Credit card refinancing
28575.0, 60 months,21.67,E,Truck Driver,MORTGAGE,70000.0,Verified,20.87,16.0,68.9,669.0,0,debt_consolidation - Debt consolidation
8350.0, 36 months,7.26,A,Crew Member,RENT,25000.0,Source Verified,25.83,9.0,28.9,744.0,0,credit_card - Credit card refinancing
28000.0, 60 months,20.99,E,mortgage supervisor,RENT,97000.0,Verified,21.58,13.0,81.1,684.0,0,debt_consolidation - Debt consolidation
12500.0, 36 months,16.29,D,Produce Associate,MORTGAGE,25000.0,Source Verified,20.69,5.0,58.0,704.0,0,debt_consolidation - Debt consolidation
9100.0, 36 months,21.99,F,Executive Assistant,RENT,62100.0,Source Verified,7.32,21.0,39.9,674.0,0,debt_consolidation - Debt consolidation
16000.0, 60 months,13.49,C,manager,MORTGAGE,118257.0,Source Verified,13.11,12.0,63.9,689.0,0,debt_consolidation - Debt consolidation
35000.0, 60 months,12.88,C,Consulting Manager,MORTGAGE,160000.0,Source Verified,11.1,8.0,65.5,729.0,0,credit_card - Unknown
5000.0, 36 months,11.99,C,RN,MORTGAGE,60000.0,Not Verified,19.56,13.0,50.8,679.0,0,debt_consolidation - Debt consolidation
15700.0, 60 months,17.86,D,Senior manager,MORTGAGE,70000.0,Source Verified,33.04,15.0,72.2,679.0,0,debt_consolidation - Debt consolidation
3950.0, 36 months,18.49,E,,OWN,11000.0,Verified,25.83,6.0,40.5,689.0,0,debt_consolidation - Debt consolidation
30000.0, 36 months,7.89,A,Client Service Manager,MORTGAGE,86000.0,Source Verified,21.63,18.0,6.8,694.0,0,other - Other
3600.0, 36 months,13.66,C,Senior Admissions Advisor,RENT,44000.0,Verified,2.65,23.0,74.2,684.0,0,debt_consolidation - Debt consolidation
2400.0, 36 months,17.14,D,Sales ,RENT,37000.0,Not Verified,18.0,4.0,25.4,674.0,0,debt_consolidation - Debt consolidation
8000.0, 36 months,13.66,C,Director Public Relation,RENT,75000.0,Not Verified,9.17,12.0,82.6,679.0,0,credit_card - Credit card refinancing
17000.0, 36 months,9.17,B,Teacher,MORTGAGE,127174.0,Not Verified,15.3,12.0,70.1,704.0,0,debt_consolidation - Debt consolidation
10000.0, 36 months,12.99,C,,OWN,45000.0,Source Verified,23.05,23.0,19.4,704.0,0,home_improvement - Home improvement
17525.0, 60 months,16.55,D,Tow Truck driver,RENT,50000.0,Verified,14.47,8.0,40.4,689.0,0,debt_consolidation - Debt consolidation
30000.0, 60 months,21.99,F,Account Manager,MORTGAGE,70000.0,Verified,11.02,10.0,41.5,679.0,0,debt_consolidation - Debt consolidation
16000.0, 36 months,10.99,B,Operations Manager,RENT,60000.0,Source Verified,27.82,12.0,78.3,669.0,0,debt_consolidation - Debt consolidation
12000.0, 36 months,12.69,C,diesel  mechanic,RENT,59000.0,Not Verified,25.49,8.0,31.2,699.0,0,debt_consolidation - Debt consolidation
30000.0, 36 months,12.99,C,Interface Architech,MORTGAGE,100000.0,Verified,14.65,13.0,76.3,679.0,0,credit_card - Credit card refinancing
6450.0, 36 months,14.65,C,Freelance Court Reporter,RENT,50000.0,Verified,16.75,11.0,34.5,664.0,0,debt_consolidation - Debt consolidation
6000.0, 36 months,11.48,B,,RENT,31452.0,Verified,32.66,7.0,45.8,689.0,0,vacation - Vacation
24700.0, 60 months,30.89,G,,OWN,65000.0,Verified,22.99,9.0,18.9,684.0,0,debt_consolidation - Debt consolidation
5000.0, 36 months,14.65,C,Scanning Department Supervisor,OWN,46000.0,Source Verified,24.58,5.0,29.7,679.0,0,home_improvement - Home improvement
30000.0, 60 months,17.86,D,Director of Food Service,MORTGAGE,78000.0,Verified,23.45,11.0,72.7,689.0,0,debt_consolidation - Debt consolidation
3000.0, 36 months,9.75,B,Customer Service,RENT,22000.0,Not Verified,27.06,14.0,45.7,664.0,0,credit_card - Credit card refinancing
5000.0, 36 months,12.59,C,,MORTGAGE,75912.0,Verified,27.66,8.0,96.2,689.0,0,home_improvement - Home improvement
30000.0, 36 months,12.29,C,Organizer,MORTGAGE,90000.0,Verified,18.51,13.0,83.2,719.0,0,credit_card - Credit card refinancing
14000.0, 36 months,14.49,C,Manager,RENT,82000.0,Verified,13.77,12.0,68.1,669.0,0,debt_consolidation - Debt consolidation
25000.0, 36 months,7.89,A,General manager,OWN,140000.0,Not Verified,15.72,18.0,42.9,684.0,0,debt_consolidation - Debt consolidation
35000.0, 36 months,9.16,B,Chief Engineer,MORTGAGE,133000.0,Source Verified,8.36,14.0,51.4,669.0,0,credit_card - Credit card refinancing
5800.0, 36 months,13.99,C,press operate ,MORTGAGE,30000.0,Source Verified,20.56,10.0,41.5,694.0,0,credit_card - Credit card refinancing
16800.0, 60 months,19.89,E,Tech II,MORTGAGE,47500.0,Verified,27.79,16.0,30.0,669.0,0,debt_consolidation - Debt consolidation
15700.0, 36 months,13.99,C,Technician,MORTGAGE,63000.0,Source Verified,21.47,7.0,5.5,749.0,0,debt_consolidation - Debt consolidation
12075.0, 36 months,17.57,D,hospitalist,RENT,240000.0,Verified,4.3,3.0,0.4,684.0,0,major_purchase - Major purchase
13750.0, 36 months,16.99,D,Administrative Secretary II,RENT,46944.0,Source Verified,25.15,24.0,50.6,664.0,0,debt_consolidation - Debt consolidation
12000.0, 36 months,12.69,C,Regional Business Specialist,RENT,36000.0,Source Verified,15.9,10.0,51.9,669.0,0,debt_consolidation - Debt consolidation
12000.0, 60 months,12.29,C,Courier,MORTGAGE,45000.0,Not Verified,14.08,11.0,66.4,679.0,0,credit_card - Credit card refinancing
15000.0, 36 months,8.49,B,Driver/Shop ,RENT,80000.0,Not Verified,26.79,19.0,74.0,669.0,0,debt_consolidation - Debt consolidation
12000.0, 36 months,10.99,B,Partner & Consultant,MORTGAGE,46000.0,Source Verified,15.55,5.0,69.6,734.0,0,debt_consolidation - Debt consolidation
4000.0, 36 months,11.49,B,doorman,RENT,50000.0,Not Verified,7.71,9.0,39.4,664.0,0,other - Other
25000.0, 36 months,12.05,C,Director,MORTGAGE,96000.0,Source Verified,21.93,16.0,92.1,694.0,0,home_improvement - Home improvement
34775.0, 60 months,16.99,D,Teacher,MORTGAGE,80000.0,Source Verified,19.71,14.0,46.9,714.0,0,debt_consolidation - Debt consolidation
18000.0, 60 months,10.75,B,,RENT,45250.0,Verified,19.39,6.0,67.6,684.0,0,debt_consolidation - Debt consolidation
6900.0, 36 months,26.57,F,Child & Youth Program Assistant,RENT,24000.0,Source Verified,44.0,6.0,99.3,679.0,0,other - Other
18475.0, 60 months,21.99,F,set up /operater,MORTGAGE,42000.0,Source Verified,35.03,8.0,35.1,754.0,0,debt_consolidation - Debt consolidation
12850.0, 36 months,12.99,C,Admin Assist,RENT,31500.0,Source Verified,27.01,9.0,42.2,719.0,0,debt_consolidation - Debt consolidation
10000.0, 36 months,12.88,C,Foreman,RENT,85000.0,Not Verified,33.21,12.0,59.9,669.0,0,debt_consolidation - Debt consolidation
24000.0, 36 months,11.47,B,Therapy Manager,MORTGAGE,103000.0,Source Verified,28.32,19.0,71.3,669.0,0,debt_consolidation - Debt consolidation
30000.0, 60 months,16.55,D,Flight attendant,MORTGAGE,85000.0,Source Verified,36.62,16.0,44.0,724.0,0,debt_consolidation - Debt consolidation
12000.0, 36 months,12.69,C,Service Manager,MORTGAGE,54000.0,Source Verified,14.76,8.0,45.0,664.0,0,debt_consolidation - Debt consolidation
10000.0, 36 months,11.48,B,Cashier and assitant manager ,RENT,41000.0,Source Verified,12.21,12.0,47.2,664.0,0,credit_card - Credit card refinancing
13625.0, 60 months,24.74,E,Hygiene Coordinator ,OWN,31000.0,Source Verified,26.29,6.0,59.3,694.0,0,debt_consolidation - Debt consolidation
20000.0, 36 months,15.31,C,Supervisor,MORTGAGE,85000.0,Verified,28.6,15.0,48.4,669.0,0,debt_consolidation - Debt consolidation
24000.0, 60 months,20.75,E,"Director, Engineered Solutions",MORTGAGE,140000.0,Verified,22.18,10.0,82.3,679.0,0,debt_consolidation - Debt consolidation
10000.0, 60 months,17.86,D,Customer Service Manager,OWN,38000.0,Source Verified,34.21,11.0,51.1,669.0,0,debt_consolidation - Debt consolidation
15250.0, 60 months,18.25,E,,OWN,30504.0,Verified,37.18,16.0,56.7,699.0,0,debt_consolidation - Debt consolidation
5275.0, 36 months,17.14,D,Project Manager,RENT,82000.0,Not Verified,11.37,11.0,40.0,669.0,0,debt_consolidation - Debt consolidation
15000.0, 60 months,17.57,D,Run care manager,MORTGAGE,85000.0,Verified,22.69,15.0,74.7,664.0,0,debt_consolidation - Debt consolidation
15000.0, 60 months,13.33,C,Teacher,MORTGAGE,63000.0,Source Verified,13.26,17.0,95.8,679.0,0,debt_consolidation - Debt consolidation
17350.0, 60 months,22.45,E,Special Education Instructional Coach,MORTGAGE,50000.0,Source Verified,34.81,19.0,66.1,669.0,0,debt_consolidation - Debt consolidation
33500.0, 60 months,24.99,F,Engineering Manager,RENT,115060.0,Verified,16.84,18.0,39.7,684.0,0,debt_consolidation - Debt consolidation
16900.0, 60 months,13.18,C,NCOIC,RENT,65000.0,Verified,26.61,9.0,91.7,664.0,0,debt_consolidation - Debt consolidation
10000.0, 36 months,10.78,B,President,OWN,50000.0,Source Verified,34.25,7.0,97.4,669.0,0,debt_consolidation - Debt consolidation
18000.0, 60 months,13.33,C,Administrative Manager,OWN,96000.0,Source Verified,13.89,24.0,66.6,664.0,0,debt_consolidation - Debt consolidation
6000.0, 36 months,10.75,B,Corporate Office Manager,RENT,52000.0,Verified,39.33,11.0,50.3,684.0,0,credit_card - Credit card refinancing
26500.0, 60 months,27.88,G,UNderwriter,MORTGAGE,53000.0,Verified,15.65,8.0,69.6,669.0,0,debt_consolidation - Debt consolidation
20125.0, 60 months,19.99,E,Owner,RENT,80000.0,Source Verified,8.82,12.0,64.7,679.0,0,debt_consolidation - Debt consolidation
9000.0, 36 months,9.75,B,acct bookkeeper ,RENT,64792.0,Verified,23.5,5.0,70.4,694.0,0,debt_consolidation - Debt consolidation
7000.0, 36 months,16.55,D,clark,OWN,40000.0,Not Verified,14.64,8.0,22.5,734.0,0,debt_consolidation - Debt consolidation
10000.0, 36 months,16.99,D,GSS,RENT,48000.0,Source Verified,25.33,13.0,76.1,669.0,0,debt_consolidation - Debt consolidation
18000.0, 36 months,7.39,A,Regional Account Manager,MORTGAGE,85000.0,Not Verified,21.31,12.0,20.5,689.0,0,debt_consolidation - Debt consolidation
10200.0, 36 months,15.61,D,,OWN,25000.0,Verified,17.76,8.0,1.0,794.0,0,other - Other
23000.0, 60 months,17.57,D,Computer Operator,MORTGAGE,55000.0,Verified,24.7,20.0,36.0,679.0,0,debt_consolidation - Debt consolidation
40000.0, 36 months,11.49,B,Mammographer,RENT,58000.0,Source Verified,16.28,12.0,46.5,724.0,0,debt_consolidation - Debt consolidation
3900.0, 36 months,12.99,C,Clinical Director of Day Rehab,MORTGAGE,80000.0,Not Verified,29.82,19.0,52.8,709.0,0,medical - Medical expenses
12000.0, 60 months,13.99,C,,RENT,38000.0,Source Verified,30.7,15.0,42.8,674.0,0,debt_consolidation - Debt consolidation
20400.0, 60 months,13.99,C,Senior Sales Person,RENT,95000.0,Source Verified,19.04,16.0,66.1,709.0,0,debt_consolidation - Debt consolidation
10400.0, 60 months,14.65,C,Production ,RENT,44000.0,Verified,22.26,16.0,3.0,699.0,0,debt_consolidation - Debt consolidation
12500.0, 36 months,11.49,B,Account Executive ,OWN,85200.0,Source Verified,23.24,15.0,50.4,674.0,0,other - Unknown
25000.0, 60 months,24.99,F,Procurement Agent,RENT,91500.0,Not Verified,34.7,24.0,42.6,669.0,0,debt_consolidation - Debt consolidation
15000.0, 36 months,7.89,A,Maintenance manager,RENT,45000.0,Verified,22.43,7.0,55.7,719.0,0,credit_card - Credit card refinancing
8000.0, 36 months,16.99,D,Correction officer ,RENT,140000.0,Verified,19.87,13.0,71.6,699.0,0,debt_consolidation - Debt consolidation
33925.0, 36 months,16.99,D,Compensation Analyst,RENT,83000.0,Verified,10.35,8.0,62.4,664.0,0,debt_consolidation - Debt consolidation
20000.0, 36 months,9.17,B,Software Developer,MORTGAGE,150000.0,Verified,28.9,17.0,87.0,669.0,0,home_improvement - Home improvement
4125.0, 36 months,16.29,D,Sales Associate,MORTGAGE,11500.0,Verified,30.48,4.0,88.7,699.0,0,debt_consolidation - Debt consolidation
20000.0, 60 months,17.86,D,teacher,MORTGAGE,80000.0,Source Verified,22.33,11.0,7.7,704.0,0,credit_card - Credit card refinancing
10000.0, 36 months,13.99,C,foreman,MORTGAGE,88000.0,Verified,24.36,13.0,37.0,679.0,0,debt_consolidation - Debt consolidation
10000.0, 36 months,14.99,C,Assembler,MORTGAGE,48000.0,Source Verified,9.4,8.0,50.6,689.0,0,debt_consolidation - Debt consolidation
1800.0, 36 months,12.69,C,DSP,RENT,26000.0,Not Verified,31.02,19.0,24.3,694.0,0,debt_consolidation - Debt consolidation
5050.0, 36 months,6.49,A,,MORTGAGE,78000.0,Not Verified,27.29,19.0,52.3,724.0,0,credit_card - Credit card refinancing
10000.0, 36 months,7.89,A,sales,MORTGAGE,85000.0,Source Verified,11.58,11.0,56.0,674.0,0,debt_consolidation - Debt consolidation
5700.0, 36 months,21.48,E,,RENT,19000.0,Verified,37.52,9.0,38.0,684.0,0,debt_consolidation - Debt consolidation
14400.0, 60 months,21.18,E,Electrician,MORTGAGE,108000.0,Verified,12.92,10.0,33.0,694.0,0,debt_consolidation - Debt consolidation
18825.0, 60 months,24.99,F,mason,MORTGAGE,55680.0,Not Verified,26.05,9.0,92.6,679.0,0,debt_consolidation - Debt consolidation
21350.0, 36 months,17.57,D,Nurse - LPN,RENT,51000.0,Verified,39.08,12.0,78.5,724.0,0,debt_consolidation - Debt consolidation
24000.0, 60 months,13.99,C,DEALER SERVICES,MORTGAGE,90000.0,Source Verified,28.12,21.0,46.5,699.0,0,credit_card - Credit card refinancing
30000.0, 60 months,21.67,E,Coil operator,MORTGAGE,100000.0,Verified,15.35,5.0,95.2,664.0,0,debt_consolidation - Debt consolidation
16550.0, 36 months,17.99,D,,MORTGAGE,36000.0,Not Verified,31.0,15.0,27.1,719.0,0,debt_consolidation - Debt consolidation
13850.0, 36 months,18.55,E,Munitions,RENT,38500.0,Verified,35.57,5.0,92.6,704.0,0,debt_consolidation - Debt consolidation
16800.0, 36 months,7.91,A,Machinist,RENT,140000.0,Verified,10.57,7.0,89.9,699.0,0,credit_card - Credit card refinancing
35000.0, 60 months,13.99,C,Sr. Program Manager,MORTGAGE,120000.0,Verified,17.68,13.0,30.8,719.0,0,debt_consolidation - Debt consolidation
28000.0, 60 months,20.99,E,Account Manager,RENT,103000.0,Source Verified,15.59,11.0,60.6,704.0,0,debt_consolidation - Debt consolidation
7575.0, 36 months,26.99,F,Technician,RENT,25280.0,Verified,19.9,5.0,97.6,699.0,0,debt_consolidation - Unknown
21000.0, 60 months,10.99,B,,OWN,96000.0,Verified,17.0,22.0,52.6,719.0,0,home_improvement - Home improvement
10000.0, 36 months,16.99,D,Account manager ,RENT,50000.0,Not Verified,16.27,12.0,82.0,669.0,0,debt_consolidation - Debt consolidation
10000.0, 60 months,16.29,D,Retail,RENT,34000.0,Verified,23.61,8.0,55.1,684.0,0,debt_consolidation - Debt consolidation
